index,date,route_id,route_name,direction,stop_id,stop_name,ons,offs,vehicle_id
386,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212070,JONESBORO RD/SCOTT RD,,,2409
387,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212071,JONESBORO RD/CONLEY RD,1,,2409
388,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212072,JONESBORO RD/COLLEGE ST,,2,2409
389,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212073,JONESBORO RD/ERNEST DR,,,2409
390,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212074,JONESBORO RD/OLD JONESBORO RD,,,2409
391,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,139050,JONESBORO RD SE/WHATLEY ST SE,,1,2409
392,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,102148,MITCHELL ST SW/PRYOR ST SW,,,2409
393,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,102150,CAPITOL SQ SW/CAPITOL PL SW,,,2409
394,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125060,MCDONOUGH BLVD SE/MARCY ST SE,,,2409
395,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,139008,JONESBORO RD SE/JORDAN ST SE,,,2409
396,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,102262,MITCHELL ST SW/CENTRAL AVE SW,,,2409
397,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115172,HANK AARON DR/VANIRA AVE SE,,,2409
398,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125067,JONESBORO RD SE/THIRKIELD AVE SE,,,2409
399,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159246,HUTCHENS RD SE/JONESBORO RD SE,1,2,2409
400,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,102270,BROAD ST/ALABAMA ST (FIVE POINTS STATION),22,,2409
401,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159272,JONESBORO RD SE/SPRINGSIDE DR SE,,,2409
402,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159274,JONESBORO RD SE/SPRINGSIDE DR,,,2409
403,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125028,WEYMAN AVE SW/RIDGE AVE SW,,3,2409
404,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125070,JONESBORO RD SE/MELDON AVE SE,,,2409
405,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125072,JONESBORO RD SE/MOURY AVE SE,,,2409
406,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125244,WEYMAN AVE/HANK AARON DR,,,2409
407,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,138006,JONESBORO RD SE/LETHEA ST SE,,,2409
408,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,139012,BROWNS MILL RD SE/ADELLE ST SE,,2,2409
409,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,139014,BROWNS MILL RD SE/2039,,,2409
410,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115204,HANK AARON DR SW/LITTLE ST SE,,,2409
411,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115176,HANK AARON DR/964,,,2409
412,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,150069,JONESBORO RD SE/CLEVELAND AVE SE,1,,2409
413,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115164,HANK AARON DR/ORMOND ST SE,,,2409
414,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115192,HANK AARON DR/RALPH D ABERNATHY BLVD,,2,2409
415,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115168,HANK AARON DR/ATLANTA AVE SE,,1,2409
416,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125030,RIDGE AVE SW/PULLIAM ST,,2,2409
417,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115194,CAPITOL AVE/FULTON ST,,,2409
418,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125062,MCDONOUGH BLVD SE/JONESBORO RD SE,,,2409
419,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125064,JONESBORO RD SE/GAMMON AVE SE,1,,2409
420,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125066,JONESBORO RD SE/MARTIN AVE SE,,,2409
421,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,139010,BROWNS MILL RD SE/LAQUITA DR SE,,2,2409
422,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159276,JONESBORO RD SE/2961,,1,2409
423,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,150010,JONESBORO RD SE/MIDWAY ST SE,,,2409
424,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159254,HUTCHENS RD SE/DONNEBROOK LN SE,,,2409
425,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159250,HUTCHENS RD SE/565,,,2409
426,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159252,HUTCHENS RD SE/KING SMITH RD SE,,,2409
427,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115180,HANK AARON DR SW/HAYGOOD AVE SW,,,2409
428,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,115222,HANK AARON DR SW/BILL LUCAS DR SW,,,2409
429,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,125068,JONESBORO RD SE/BROWN AVE SE,,,2409
430,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,159410,HUTCHENS RD/KATOMARICK DR,,,2409
431,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212075,JONESBORO RD/GRACE DR,2,1,2409
432,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212076,JONESBORO RD/FOREST AVE,,,2409
433,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212077,JONESBORO RD/MARIE ST,,,2409
434,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212204,HUTCHENS RD SE/860,,,2409
435,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167002,HUTCHENS RD/FORREST PARK RD,,,2409
436,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167004,FORREST PARK RD SE/PINE FOREST DR,,2,2409
437,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167006,FORREST PARK RD SE/EISENHOWER RD SE,,,2409
438,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167008,FORREST PARK RD SE/HENDON RD,,,2409
439,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167010,FORREST PARK RD SE/FOREST VALLEY DR,,,2409
440,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167012,CONLEY RD SE/900,,,2409
441,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212352,FOREST PKY/ASH ST,,,2409
442,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212353,FOREST PKY/BARTLETT DR,,3,2409
443,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212581,FOREST PKY/MAPLE DR,,,2409
444,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167016,CONLEY RD SE/JONESBORO RD SE,0,0,2409
445,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,167034,FORREST PARK RD/CONLEY RD,,1,2409
446,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,210010,HUTCHENS RD/860,,,2409
447,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212584,MAIN ST/JONESBORO RD,2,,2409
448,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212585,MAIN ST/PHILLIPS DR,,2,2409
449,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212586,MAIN ST/COLLEGE ST,1,,2409
450,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212675,JONESBORO RD SE/HARPER RD SE,,,2409
451,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212835,JONESBORO RD SE/CLAIRE DR SE,,1,2409
452,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,210601,BROWNS MILL RD/HARPER RD,,,2409
453,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211148,HANK AARON DR SE/BASS ST SE,,,2409
454,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211169,UNIVERSITY AVE SW/71,,,2409
455,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211194,JONESBORO RD SE/CONSTITUTION RD SE,1,1,2409
456,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211206,BROWNS MILL RD SE/GREENDALE DR SE,,,2409
457,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211225,HUTCHENS RD SE/916,,,2409
458,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211309,UNIVERSITY AVE SW/PRYOR RD SW,,,2409
459,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211406,HARPER RD SE/BURROUGHS AVE SE,,,2409
460,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211407,JONESBORO RD SE/MCWILLIAMS RD SE,1,,2409
461,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,901265,PEACHTREE ST/MARTIN L KING JR DR,,,2409
462,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,211650,JONESBORO RD SE/2491,,,2409
463,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212069,JONESBORO RD/RUSKIN DR,,1,2409
464,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212070,JONESBORO RD/SCOTT RD,,,2409
465,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212071,JONESBORO RD/CONLEY RD,,2,2409
466,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212072,JONESBORO RD/COLLEGE ST,,1,2409
467,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212073,JONESBORO RD/ERNEST DR,,1,2409
468,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Southbound,212074,JONESBORO RD/OLD JONESBORO RD,,,2409
469,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139022,JONESBORO RD SE/SOUTHBEND AVE SE,,,2409
470,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125003,WEYMAN AVE SW/RIDGE AVE SW,,,2409
471,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125004,WEYMAN AVE SW/HANK AARON DR SW,,,2409
472,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125046,JONESBORO RD SE/MCDONOUGH BLVD SE,,,2409
473,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125048,MCDONOUGH BLVD SE/MARCY ST SE,,,2409
474,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150034,JONESBORO RD SE/HARPER RD SE,,,2409
475,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102062,MARTIN LUTHER KING J DR SW/PRYOR ST,,,2409
476,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102152,MARTIN L KING J DR/COURTLAND ST,,4,2409
477,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102270,BROAD ST/ALABAMA ST (FIVE POINTS STATION),,26,2409
478,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115174,HANK AARON DR/VANIRA AVE SE,,,2409
479,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102156,MARTIN L KING JR DR/PEACHTREE ST,,5,2409
480,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102252,HANK AARON DR SE/FULTON ST SE,,,2409
481,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115082,HANK AARON DR SE/GEORGIA AVE SE,,,2409
482,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115186,HANK AARON DR/BASS ST,1,,2409
483,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115188,HANK AARON DR/BILL LUCAS DR SE,,,2409
484,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115190,HANK AARON DR SW/LITTLE ST SE,,,2409
485,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139016,BROWNS MILL RD SE/MERRILYN DR SE,,,2409
486,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139018,BROWNS MILL RD SE/ADELLE ST SE,,,2409
487,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139054,JONESBORO RD/WHATLEY ST,2,1,2409
488,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115160,PRYOR RD SW/RIDGE AVE SW,1,,2409
489,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150036,HARPER RD SE/BURROUGHS AVE SE,,,2409
490,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138106,JONESBORO RD/LAKEWOOD AVE,3,,2409
491,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115178,HANK AARON DR/955,,,2409
492,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138002,JONESBORO RD SE/LETHEA ST SE,1,,2409
493,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150154,JONESBORO RD SE/CLEVELAND AVE SE,,7,2409
494,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115166,HANK AARON DR/ORMOND ST SE,2,,2409
495,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125040,JONESBORO RD SE/MILLER REED AVE SE,,,2409
496,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125042,JONESBORO RD SE/HARRIETT ST SE,,,2409
497,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125043,JONESBORO RD SE/BISBEE AVE SE,,1,2409
498,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115182,HANK AARON DR SW/HAYGOOD AVE SW,3,,2409
499,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138004,JONESBORO RD SE/MARGARET ST SE,1,,2409
500,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115170,HANK AARON DR/ATLANTA AVE SE,0,0,2409
501,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150028,JONESBORO RD SE/MIDWAY ST SE,,,2409
502,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150030,JONESBORO RD SE/2267,,,2409
503,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150032,JONESBORO RD SE/CONSTITUTION RD SE,,,2409
504,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,159084,JONESBORO RD SE/2980,2,,2409
505,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102253,CAPITOL AVE/MEMORIAL DR,,,2409
506,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125002,RIDGE AVE SW/PULLIAM ST SW,1,,2409
507,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138005,JONESBORO RD SE/MOURY AVE SE,1,,2409
508,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139020,BROWNS MILL RD SE/JONESBORO RD SE,,,2409
509,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212083,JONESBORO RD/BARTLETT RD,,,2409
510,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212084,JONESBORO RD/WATTS RD,2,,2409
511,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212085,JONESBORO RD/GRACE DR,2,1,2409
512,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212086,JONESBORO RD/OLD JONESBORO RD,1,,2409
513,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212087,JONESBORO RD/ERNEST DR,,,2409
514,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212088,JONESBORO RD/THURMAN RD,,,2409
515,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212089,JONESBORO RD/CONLEY RD,4,,2409
516,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212090,JONESBORO RD/SCOTT RD,1,1,2409
517,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212091,JONESBORO RD/RUSKIN DR,,,2409
518,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212194,JONESBORO RD SE/CONLEY RD SE,2,,2409
519,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212195,CONLEY RD SE/925,1,,2409
520,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212196,FORREST PARK RD SE/CONLEY RD SE,1,,2409
521,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212197,FORREST PARK RD SE/FOREST VALLEY DR SE,,,2409
522,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212198,FORREST PARK RD SE/OAKSHIRE WAY SE,,,2409
523,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212199,FORREST PARK RD SE/EISENHOWER RD SE,,2,2409
524,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212200,FORREST PARK RD SE/PINE FOREST DR SE,5,,2409
525,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212201,HUTCHENS RD SE/FORREST PARK RD SE,,,2409
526,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212202,HUTCHENS RD SE/916,,,2409
527,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,907703,JONESBORO RD/2640,,1,2409
528,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212203,HUTCHENS RD SE/852,,,2409
529,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212205,HUTCHENS RD SE/KATOMARICK DR SE,,,2409
530,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212206,HUTCHENS RD SE/DONNEBROOK LN SE,1,,2409
531,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212207,HUTCHENS RD SE/KING SMITH RD SE,1,,2409
532,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212208,HUTCHENS RD SE/560,,,2409
533,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212209,HUTCHENS RD SE/JONESBORO RD SE,,,2409
534,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212353,FOREST PKY/BARTLETT DR,2,,2409
535,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212582,JONESBORO RD/METCALF RD,,,2409
536,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212583,JONESBORO RD/MAIN ST,1,,2409
537,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212834,JONESBORO RD SE/SAWTELL AVE SE,5,,2409
538,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,210596,UNIVERSITY AVE/PRYOR RD,1,1,2409
539,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211170,UNIVERSITY AVE SW/71,,,2409
540,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211405,HARPER RD SE/BROWNS MILL RD SE,,,2409
541,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211408,JONESBORO RD SE/MCWILLIAMS RD SE,1,,2409
542,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211558,JONESBORO RD SE/SPRINGSIDE DR,,,2409
543,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211559,JONESBORO RD SE/2920,,,2409
544,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211592,HARPER RD SE/JERNIGAN DR SE,1,,2409
545,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211594,BROWNS MILL RD SE/2045,,,2409
546,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211649,JONESBORO RD SE/2520,,,2409
547,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139022,JONESBORO RD SE/SOUTHBEND AVE SE,1,,2409
548,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150032,JONESBORO RD SE/CONSTITUTION RD SE,,,2409
549,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125003,WEYMAN AVE SW/RIDGE AVE SW,,,2409
550,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125004,WEYMAN AVE SW/HANK AARON DR SW,,,2409
551,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125046,JONESBORO RD SE/MCDONOUGH BLVD SE,,,2409
552,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125048,MCDONOUGH BLVD SE/MARCY ST SE,,,2409
553,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102062,MARTIN LUTHER KING J DR SW/PRYOR ST,,3,2409
554,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102152,MARTIN L KING J DR/COURTLAND ST,,2,2409
555,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115174,HANK AARON DR/VANIRA AVE SE,,,2409
556,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102156,MARTIN L KING JR DR/PEACHTREE ST,,,2409
557,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102252,HANK AARON DR SE/FULTON ST SE,2,,2409
558,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102270,BROAD ST/ALABAMA ST (FIVE POINTS STATION),,20,2409
559,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115082,HANK AARON DR SE/GEORGIA AVE SE,,,2409
560,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115186,HANK AARON DR/BASS ST,,,2409
561,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115188,HANK AARON DR/BILL LUCAS DR SE,,,2409
562,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115190,HANK AARON DR SW/LITTLE ST SE,,,2409
563,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139016,BROWNS MILL RD SE/MERRILYN DR SE,,,2409
564,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139018,BROWNS MILL RD SE/ADELLE ST SE,,,2409
565,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139054,JONESBORO RD/WHATLEY ST,1,1,2409
566,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150034,JONESBORO RD SE/HARPER RD SE,,,2409
567,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115160,PRYOR RD SW/RIDGE AVE SW,,,2409
568,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150036,HARPER RD SE/BURROUGHS AVE SE,,,2409
569,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138106,JONESBORO RD/LAKEWOOD AVE,3,,2409
570,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115178,HANK AARON DR/955,,,2409
571,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138002,JONESBORO RD SE/LETHEA ST SE,,,2409
572,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150154,JONESBORO RD SE/CLEVELAND AVE SE,,2,2409
573,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115166,HANK AARON DR/ORMOND ST SE,1,,2409
574,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125040,JONESBORO RD SE/MILLER REED AVE SE,,,2409
575,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125042,JONESBORO RD SE/HARRIETT ST SE,,,2409
576,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125043,JONESBORO RD SE/BISBEE AVE SE,,,2409
577,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115182,HANK AARON DR SW/HAYGOOD AVE SW,1,,2409
578,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138004,JONESBORO RD SE/MARGARET ST SE,,,2409
579,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115170,HANK AARON DR/ATLANTA AVE SE,0,0,2409
580,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150028,JONESBORO RD SE/MIDWAY ST SE,,,2409
581,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150030,JONESBORO RD SE/2267,,,2409
582,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,159084,JONESBORO RD SE/2980,4,,2409
583,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102253,CAPITOL AVE/MEMORIAL DR,,,2409
584,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125002,RIDGE AVE SW/PULLIAM ST SW,,,2409
585,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138005,JONESBORO RD SE/MOURY AVE SE,,,2409
586,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139020,BROWNS MILL RD SE/JONESBORO RD SE,,,2409
587,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212083,JONESBORO RD/BARTLETT RD,2,,2409
588,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212084,JONESBORO RD/WATTS RD,3,,2409
589,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212085,JONESBORO RD/GRACE DR,,,2409
590,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212086,JONESBORO RD/OLD JONESBORO RD,1,,2409
591,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212087,JONESBORO RD/ERNEST DR,,,2409
592,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212088,JONESBORO RD/THURMAN RD,1,,2409
593,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212089,JONESBORO RD/CONLEY RD,3,2,2409
594,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212090,JONESBORO RD/SCOTT RD,,,2409
595,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212091,JONESBORO RD/RUSKIN DR,1,,2409
596,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212194,JONESBORO RD SE/CONLEY RD SE,1,,2409
597,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212195,CONLEY RD SE/925,,,2409
598,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212196,FORREST PARK RD SE/CONLEY RD SE,,,2409
599,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212197,FORREST PARK RD SE/FOREST VALLEY DR SE,,,2409
600,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212198,FORREST PARK RD SE/OAKSHIRE WAY SE,,,2409
